Steps,AVG_weight,STD_weight,STD_rel_weight
5,0.00074,0.00071442284397967,0.9654362756482028
10,0.00148,0.0014824304368165138,1.001642187038185
20,0.00152,0.001378985134075056,0.9072270618914842
50,0.0024000000000000002,0.0017753872816937716,0.7397447007057381
80,0.00334,0.0012191800523302537,0.365023967763549
100,0.00704,0.003940862849681526,0.5597816547843077
200,0.008320000000000001,0.0009927738916792686,0.11932378505760438
400,0.0191,0.007229661126221616,0.37851628933097464
600,0.025420000000000005,0.005873806261701181,0.23107026993316995
